code,dimension,dimension_label,unit,unit_label,geo,geo_label,time,obs_value,obs_status
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1983,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1984,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1985,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1986,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1987,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1988,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1989,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1990,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1991,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1992,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1993,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1994,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1995,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1996,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1997,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1998,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,1999,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2000,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2001,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2002,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2003,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2004,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2005,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2006,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2007,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2008,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2009,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2010,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2011,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2012,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2013,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2014,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2015,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2016,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2017,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2018,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2019,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2020,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2021,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2022,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2023,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",BA,Bosnia and Herzegovina,2024,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1980,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1981,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1982,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1983,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1984,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1985,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1986,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1987,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1988,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1989,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1990,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1991,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1992,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1993,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1994,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1995,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1996,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1997,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1998,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,1999,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2000,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2001,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2002,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2003,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2004,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2005,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2006,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2007,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2008,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2009,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2010,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2011,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2012,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2013,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2014,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2015,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2016,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2017,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2018,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2019,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2020,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2021,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2022,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2023,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",ME,Montenegro,2024,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1980,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1981,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1982,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1983,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1984,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1985,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1986,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1987,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1988,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1989,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1990,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1991,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1992,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1993,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1994,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1995,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1996,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1997,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1998,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,1999,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2000,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2001,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2002,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2003,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2004,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2005,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2006,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2007,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2008,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2009,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2010,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2011,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2012,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2013,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2014,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2015,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2016,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2017,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2018,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2019,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2020,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2021,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2022,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2023,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",MK,North Macedonia,2024,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1980,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1981,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1982,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1983,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1984,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1985,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1986,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1987,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1988,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1989,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1990,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1991,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1992,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1993,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1994,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1995,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1996,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1997,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1998,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,1999,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2000,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2001,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2002,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2003,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2004,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2005,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2006,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2007,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2008,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2009,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2010,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2011,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2012,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2013,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2014,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2015,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2016,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2017,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2018,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2019,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2020,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2021,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2022,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2023,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",AL,Albania,2024,,
13_40,LOSS_HYD,Economic losses from weather- and climate-related extremes - Losses by hydrological events,CP_MEUR,"Million EUR, 2024 prices",RS,Serbia,1980,,
